10_city,10_county,10_mean,10_method,10_site,pm_10_date
King City,Monterey,10.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-03-28
King City,Monterey,5.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-03-29
King City,Monterey,3.363636,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-03-30
King City,Monterey,6.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-03-31
King City,Monterey,10.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-01
King City,Monterey,10.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-02
King City,Monterey,13.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-03
King City,Monterey,5.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-04
King City,Monterey,0.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-05
King City,Monterey,1.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-06
King City,Monterey,3.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-07
King City,Monterey,6.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-08
King City,Monterey,2.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-09
King City,Monterey,5.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-10
King City,Monterey,6.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-11
King City,Monterey,4.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-12
King City,Monterey,13.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-13
King City,Monterey,11.565217,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-14
King City,Monterey,17.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-15
King City,Monterey,12.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-16
King City,Monterey,5.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-17
King City,Monterey,9.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-18
King City,Monterey,10.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-19
King City,Monterey,7.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-20
King City,Monterey,12.521739,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-21
King City,Monterey,14.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-22
King City,Monterey,13.708333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-23
King City,Monterey,17.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-24
King City,Monterey,20.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-25
King City,Monterey,11.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-26
King City,Monterey,22.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-27
King City,Monterey,19.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-28
King City,Monterey,14.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-29
King City,Monterey,17.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-04-30
King City,Monterey,22.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-01
King City,Monterey,15.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-02
King City,Monterey,12.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-03
King City,Monterey,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-04
King City,Monterey,65.782609,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-05
King City,Monterey,21.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-06
King City,Monterey,33.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-07
King City,Monterey,27.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-08
King City,Monterey,26.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-09
King City,Monterey,18.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-10
King City,Monterey,15.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-11
King City,Monterey,15.434783,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-12
King City,Monterey,14.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-13
King City,Monterey,14.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-14
King City,Monterey,24.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-15
King City,Monterey,26.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-16
King City,Monterey,6.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-17
King City,Monterey,11.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-18
King City,Monterey,14.681818,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-19
King City,Monterey,16.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-20
King City,Monterey,21.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-21
King City,Monterey,23.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-22
King City,Monterey,19.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-23
King City,Monterey,14.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-24
King City,Monterey,20.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-25
King City,Monterey,28.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-26
King City,Monterey,33.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-27
King City,Monterey,25.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-28
King City,Monterey,16.217391,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-29
King City,Monterey,6.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-30
King City,Monterey,5.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-05-31
King City,Monterey,18.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-01
King City,Monterey,23.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-02
King City,Monterey,30.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-03
King City,Monterey,49.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-04
King City,Monterey,18.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-05
King City,Monterey,13.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-06
King City,Monterey,12.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-07
King City,Monterey,18.478261,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-08
King City,Monterey,25.869565,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-09
King City,Monterey,32.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-10
King City,Monterey,23.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-11
King City,Monterey,17.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-12
King City,Monterey,13.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-13
King City,Monterey,10.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-14
King City,Monterey,22.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-15
King City,Monterey,13.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-16
King City,Monterey,26.769231,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-17
King City,Monterey,31.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-18
King City,Monterey,20.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-19
King City,Monterey,15.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-20
King City,Monterey,8.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-21
King City,Monterey,18.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-22
King City,Monterey,17.391304,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-23
King City,Monterey,21.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-24
King City,Monterey,17.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-25
King City,Monterey,17.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-26
King City,Monterey,16.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-27
King City,Monterey,15.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-28
King City,Monterey,31.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-29
King City,Monterey,33.608696,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-06-30
King City,Monterey,26.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-01
King City,Monterey,21.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-02
King City,Monterey,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-03
King City,Monterey,30.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-04
King City,Monterey,40.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-05
King City,Monterey,38.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-06
King City,Monterey,28.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-07
King City,Monterey,30.347826,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-08
King City,Monterey,28.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-09
King City,Monterey,28.181818,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-10
King City,Monterey,41.153846,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-14
King City,Monterey,38.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-18
King City,Monterey,32.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-15
King City,Monterey,39.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-16
King City,Monterey,34.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-17
King City,Monterey,24.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-19
King City,Monterey,27.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-20
King City,Monterey,19.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-21
King City,Monterey,17.565217,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-22
King City,Monterey,20.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-23
King City,Monterey,37.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-24
King City,Monterey,32.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-25
King City,Monterey,24.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-26
King City,Monterey,35.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-27
King City,Monterey,30.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-28
King City,Monterey,29.217391,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-29
King City,Monterey,21.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-30
King City,Monterey,29.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-07-31
King City,Monterey,18.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-01
King City,Monterey,12.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-02
King City,Monterey,41.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-03
King City,Monterey,28.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-04
King City,Monterey,24.652174,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-05
King City,Monterey,19.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-06
King City,Monterey,31.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-07
King City,Monterey,31.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-08
King City,Monterey,19.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-09
King City,Monterey,34.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-10
King City,Monterey,31.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-11
King City,Monterey,35.913043,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-12
King City,Monterey,45.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-13
King City,Monterey,42.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-14
King City,Monterey,42.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-15
King City,Monterey,42.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-16
King City,Monterey,77.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-17
King City,Monterey,84.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-18
King City,Monterey,122.956522,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-19
King City,Monterey,238.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-20
King City,Monterey,218.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-21
King City,Monterey,147.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-22
King City,Monterey,48.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-23
King City,Monterey,57.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-24
King City,Monterey,27.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-25
King City,Monterey,31.391304,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-26
King City,Monterey,39.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-27
King City,Monterey,36.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-28
King City,Monterey,35.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-29
King City,Monterey,20.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-30
King City,Monterey,32.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-08-31
King City,Monterey,31.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-01
King City,Monterey,30.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-02
King City,Monterey,51.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-03
King City,Monterey,39.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-04
King City,Monterey,55.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-05
King City,Monterey,55.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-06
King City,Monterey,83.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-07
King City,Monterey,62.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-08
King City,Monterey,59.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-09
King City,Monterey,77.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-10
King City,Monterey,111.695652,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-11
King City,Monterey,113.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-12
King City,Monterey,80.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-13
King City,Monterey,114.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-14
King City,Monterey,87.826087,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-15
King City,Monterey,32.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-16
King City,Monterey,31.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-17
King City,Monterey,34.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-18
King City,Monterey,25.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-19
King City,Monterey,24.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-20
King City,Monterey,44.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-21
King City,Monterey,37.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-22
King City,Monterey,37.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-23
King City,Monterey,37.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-24
King City,Monterey,42.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-25
King City,Monterey,42.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-26
King City,Monterey,38.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-27
King City,Monterey,71.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-28
King City,Monterey,46.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-29
King City,Monterey,49.956522,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-09-30
King City,Monterey,87.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-01
King City,Monterey,122.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-02
King City,Monterey,87.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-03
King City,Monterey,33.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-04
King City,Monterey,53.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-05
King City,Monterey,61.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-06
King City,Monterey,53.652174,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-07
King City,Monterey,29.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-08
King City,Monterey,11.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-09
King City,Monterey,14.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-10
King City,Monterey,13.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-11
King City,Monterey,46.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-12
King City,Monterey,74.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-13
King City,Monterey,63.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-14
King City,Monterey,83.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-15
King City,Monterey,82.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-16
King City,Monterey,75.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-17
King City,Monterey,45.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-18
King City,Monterey,44.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-19
King City,Monterey,37.782609,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-20
King City,Monterey,57.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-21
King City,Monterey,26.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-22
King City,Monterey,27.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-23
King City,Monterey,34.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-24
King City,Monterey,21.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-25
King City,Monterey,85.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-26
King City,Monterey,80.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-27
King City,Monterey,80.956522,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-28
King City,Monterey,88.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-29
King City,Monterey,77.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-30
King City,Monterey,59.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-10-31
King City,Monterey,43.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-01
King City,Monterey,57.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-02
King City,Monterey,44.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-03
King City,Monterey,52.608696,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-04
King City,Monterey,69.708333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-05
King City,Monterey,75.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-06
King City,Monterey,15.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-07
King City,Monterey,34.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-08
King City,Monterey,10.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-09
King City,Monterey,21.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-10
King City,Monterey,21.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-11
King City,Monterey,32.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-12
King City,Monterey,36.869565,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-13
King City,Monterey,23.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-14
King City,Monterey,15.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-15
King City,Monterey,32.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-16
King City,Monterey,29.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-17
King City,Monterey,8.434783,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-18
King City,Monterey,11.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-19
King City,Monterey,18.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-23
King City,Monterey,20.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-20
King City,Monterey,22.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-21
King City,Monterey,20.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-22
King City,Monterey,11.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-24
King City,Monterey,18.565217,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-25
King City,Monterey,18.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-26
King City,Monterey,27.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-27
King City,Monterey,23.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-28
King City,Monterey,16.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-29
King City,Monterey,31.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-11-30
King City,Monterey,28.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-01
King City,Monterey,31.869565,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-02
King City,Monterey,42.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-03
King City,Monterey,42.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-04
King City,Monterey,44.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-05
King City,Monterey,20.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-06
King City,Monterey,35.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-07
King City,Monterey,35.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-08
King City,Monterey,38.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-09
King City,Monterey,40.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0008,2020-12-10
